what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390577946863
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1390577948235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390577954341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390577964379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390577965457
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1390577966216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390580020136
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1390580020160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390580025986
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1390580026013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390580031054
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1390580031078
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390580031217
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1390580046998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390580051063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390580053470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390580060180
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1390580060326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390580061937
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1390580061946
