what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1390581520836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1390581520865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1390581520902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1390581520931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1390581520966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1390581521002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1390581521030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1390581524501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390581526204
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1390581535996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390581549014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390581561891
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1390581561906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390581572329
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390581572352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390581580992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390581594154
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1390581594178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390581623845
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390581623870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390581626163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1390581634470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390581635729
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1390581648257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390581651507
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390581651526
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1390581654491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390581656920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390581657877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390581657880
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1390581657898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390581658473
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390581658494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390581660856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390581661765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390581661766
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1390581661787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390581672463
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390581672486
